HHID	CHOSEN	INCOME	HHSIZE	NUMVEH	WOMEN	MEN	NWORK	NCHILD	NYCHILD	ETHN	DIST	NBIKES	PTRANSP	SOLARPAN	WALKBIKE	TELECO	PSENIORS	GRAD	POPDENSE	NEIGHB	SMARTPH	SPOOL	CABLE	COST
2358	2	2	4	2	0	4	1	2	0	4	2.695080645	1	0	0	0	0	0	0	209.8848851	0	2	0	1	1.274771902
2359	2	3	3	3	1	2	1	0	0	1	2.309340641	0	0	0	0	1	1	2	620.9745753	1	1	1	0	1.00739463
2360	2	2	4	1	1	3	1	2	1	4	1.961057299	2	1	0	0	0	0	0	22290.08448	1	0	0	0	0.428461711
2361	2	3	4	1	2	2	1	1	0	1	2.597388384	1	1	0	1	0	0	0	26800.80237	0	1	0	1	0.468609195
2362	2	2	7	0	2	5	4	1	0	4	1.644156809	0	1	0	0	0	1	0	856.7016696	1	2	1	0	1.05114859
2363	2	3	3	2	1	2	2	0	0	1	1.174431423	1	0	0	1	0	1	0	77.24136712	0	0	1	1	0.801649167
2364	2	2	1	2	1	0	1	0	0	4	2.441663601	0	1	0	1	0	0	0	987.669313	0	0	0	1	1.078051969
2365	2	2	4	1	0	4	2	2	0	4	2.188960185	2	1	1	0	1	0	0	967.6438545	0	0	1	0	0.764922774
2366	2	1	1	1	0	1	1	0	0	1	1.827464419	0	0	0	0	0	0	0	13126.85216	0	0	0	0	0.652934892
2367	2	3	3	2	2	1	1	1	0	1	2.407477344	0	0	0	0	1	0	1	33764.8737	0	0	1	1	0.839781698
2368	2	1	2	0	1	1	1	0	0	1	2.476899773	0	0	0	1	0	1	0	22904.93967	0	1	0	0	0.674403023
2369	2	2	1	1	0	1	1	0	0	4	2.376994767	0	0	0	0	0	0	0	1039.951365	0	0	0	0	1.193474212
2370	2	2	4	1	2	2	4	0	0	2	7.053970119	2	0	0	1	0	0	2	16296.89521	0	3	1	1	0.734187012
2371	2	2	3	1	1	2	1	2	1	2	1.938882389	1	0	0	0	0	0	0	477.8833814	0	1	0	1	0.446346082
2372	2	2	2	2	1	1	1	1	0	1	1.516434416	0	0	0	0	0	0	0	1428.361467	0	1	0	0	0.595023074
2373	2	2	1	1	0	1	1	0	0	4	1.591648675	0	0	0	1	1	0	0	26349.29006	0	0	0	1	0.811677347
2374	2	3	4	2	2	2	2	2	1	3	2.277930435	0	0	0	0	0	0	1	777.0318741	0	0	1	1	1.094787944
2375	2	1	1	1	1	0	1	0	0	1	1.95061121	0	0	0	0	1	0	0	1051.230744	0	0	0	0	0.668312804
2376	2	1	3	1	0	3	1	2	0	4	2.942977875	0	0	0	0	0	0	0	14626.81187	0	2	0	0	0.429373987
2377	2	1	1	1	1	0	1	0	0	1	2.486290605	0	0	0	0	1	0	0	37380.61207	0	0	0	0	1.117988227
2378	2	1	2	2	0	2	1	0	0	4	1.643884087	0	1	0	0	1	1	0	31489.74665	0	1	0	0	0.679892593
2379	2	3	6	3	5	1	4	2	0	4	2.519763689	1	0	0	0	0	0	0	785.411133	0	3	1	0	0.627612252
2380	2	3	1	1	0	1	1	0	0	1	2.580240371	0	0	0	0	0	0	0	773.5538842	0	0	1	1	0.952438909
2381	2	1	2	1	2	0	2	0	0	4	2.949051675	0	0	0	0	0	0	0	306.7976597	0	0	0	0	0.466010382
2382	2	2	6	1	1	5	2	4	0	1	1.65248367	1	0	0	0	0	0	1	1298.021289	0	5	0	0	0.433191915
2383	2	3	4	1	1	3	1	2	1	4	1.916498427	1	0	0	1	0	1	0	145.8190803	0	0	0	0	1.043963171
2384	2	3	3	2	2	1	1	2	0	4	2.862107426	1	0	0	0	0	0	0	813.4503972	0	0	0	1	0.464515249
2385	2	1	3	0	2	1	1	2	1	1	1.112034893	0	0	0	0	1	0	0	24789.3919	1	0	0	0	0.555456548
2386	2	2	3	1	2	1	1	2	0	2	1.095553795	1	1	1	0	0	0	0	1283.893507	1	1	0	1	0.866370768
2387	2	2	2	1	2	0	1	1	0	4	2.29890209	0	0	0	1	0	0	0	269.355488	0	0	0	0	0.920452588
2388	2	2	3	1	1	2	1	1	0	4	4.200689448	1	1	0	0	0	0	0	796.5333354	0	0	1	0	1.007806366
2389	2	1	3	0	3	0	2	0	0	2	2.354323921	1	0	0	0	1	1	2	553.4223554	0	0	0	0	0.56904336
2390	2	3	1	1	0	1	1	0	0	4	1.292529958	0	0	1	0	0	0	0	22991.87373	0	0	1	1	0.904087944
2391	2	1	2	0	0	2	1	0	0	4	2.398822403	0	0	0	0	0	0	0	695.5849885	0	1	0	0	1.010364651
2392	2	2	4	0	2	2	1	3	2	3	2.521819941	1	0	0	1	0	0	0	18391.42166	0	0	0	1	0.881833864
2393	2	1	1	2	0	1	1	0	0	3	1.653928125	0	0	0	0	0	0	0	33280.12237	0	0	0	0	0.835947749
2394	2	3	1	3	0	1	1	0	0	4	2.938881288	0	0	0	0	0	0	0	25927.44336	0	0	1	0	1.083164173
2395	2	1	1	0	1	0	1	0	0	2	1.93253425	0	0	0	1	0	0	0	999.9047458	0	0	0	0	0.461009321
2396	2	2	2	1	2	0	2	0	0	4	1.450614062	0	1	1	1	0	0	0	16180.31824	1	0	1	1	0.677421881
2397	2	2	4	2	1	3	1	2	0	2	2.551387845	1	0	0	0	0	0	1	753.0426668	0	3	0	0	0.715447739
2398	2	2	5	0	5	0	1	4	2	4	3.023633558	3	0	0	0	1	0	0	27422.66217	0	1	0	0	1.064439664
2399	2	1	6	0	3	3	6	0	0	4	2.055939542	1	0	0	1	0	0	4	5430.370278	0	4	0	0	0.649388313
2400	2	2	3	1	2	1	1	2	1	4	0.787859139	1	0	0	1	0	0	0	1099.154265	0	0	0	1	0.994297296
2401	2	3	4	2	3	1	3	0	0	1	3.163776628	0	1	0	1	0	1	2	13084.58563	0	0	0	0	0.740243317
2402	2	3	2	1	1	1	1	0	0	4	2.15372097	0	0	0	0	0	1	1	131.4890058	0	0	1	1	1.30175561
2403	2	1	3	2	2	1	3	0	0	4	1.12672004	1	0	0	0	0	0	0	288.6720457	0	0	0	0	0.486569174
2404	2	1	1	2	0	1	1	0	0	1	1.6872805	0	0	1	0	0	0	0	848.0052538	0	0	0	0	1.282000325
2405	2	3	3	3	0	3	3	0	0	4	1.508890936	1	0	0	1	0	0	0	663.9690837	0	1	1	1	1.311552838
2406	2	2	1	2	1	0	1	0	0	3	2.534516185	0	1	0	0	0	0	0	415.3060503	1	0	0	0	0.667217162
2407	2	1	3	2	3	0	1	0	0	1	2.256555066	0	0	0	0	1	1	0	13847.57383	0	2	0	0	1.225487364
2408	2	3	3	3	1	2	3	0	0	1	1.828002384	1	0	0	0	0	0	0	825.4368786	0	0	1	0	0.744235717
2409	2	2	1	1	1	0	1	0	0	2	1.280490041	0	1	0	0	0	0	0	19294.90877	0	0	0	0	1.266998547
2410	2	1	3	1	0	3	1	0	0	1	1.961708877	1	1	0	0	0	1	2	579.8819652	0	0	0	0	0.951951719
2411	2	2	4	2	1	3	1	3	0	1	1.324019926	0	0	1	1	0	0	0	27210.01977	1	2	0	1	0.575299975
2412	2	1	2	0	1	1	2	0	0	4	2.641572472	0	0	0	0	0	0	1	10613.42391	0	1	0	0	0.45733176
2413	2	1	1	2	0	1	1	0	0	1	1.356593063	0	0	0	0	0	0	0	670.6452422	0	0	0	0	0.997734596
2414	2	2	1	1	0	1	1	0	0	1	1.65296956	0	1	1	0	0	0	0	743.4418988	0	0	0	1	0.471791497
2415	2	1	2	1	1	1	2	0	0	1	1.860863213	0	0	0	1	0	0	0	32738.02553	0	0	0	1	0.574765457
2416	2	2	4	1	2	2	3	0	0	1	1.539492916	1	0	0	0	0	1	0	492.946002	1	0	0	0	0.696281816
2417	2	2	6	1	3	3	1	4	1	2	2.947590386	4	0	0	0	1	1	0	11176.59087	0	0	0	0	1.341088658
2418	2	2	5	0	4	1	1	4	3	4	1.587090083	0	0	0	1	1	0	0	442.7047539	0	1	1	0	0.84452338
2419	2	1	2	0	0	2	1	0	0	4	1.453625471	0	1	0	1	0	1	0	21989.07421	1	0	0	0	0.621477631
2420	2	3	4	1	2	2	1	2	0	4	1.49222199	0	0	0	0	0	0	0	607.3302161	1	1	1	1	1.226533668
2421	2	2	1	0	1	0	1	0	0	1	1.003089683	0	0	0	0	0	0	0	565.6610719	0	0	1	1	1.063474801
2422	2	1	5	1	4	1	3	2	0	1	2.23783065	1	0	0	0	0	0	0	19541.27445	0	0	0	1	1.369285243
2423	2	1	3	2	2	1	2	0	0	4	1.607007763	1	0	0	0	0	1	2	31264.96583	0	1	0	0	1.103848242
2424	2	1	2	1	2	0	1	1	0	4	1.02604534	0	0	0	0	0	0	0	776.3202657	0	1	0	0	1.098767027
2425	2	2	1	1	0	1	1	0	0	1	1.711769079	0	0	0	0	0	0	0	15025.17055	1	0	0	1	1.260060358
2426	2	2	1	1	1	0	1	0	0	1	1.061284594	0	0	0	0	0	0	0	785.0136833	0	0	0	0	0.507748614
2427	2	2	3	2	2	1	3	0	0	2	2.057650903	0	0	0	0	0	0	0	722.8613905	0	2	0	1	0.426975691
2428	2	1	1	1	1	0	1	0	0	3	1.987392056	0	0	0	0	1	0	0	704.7853954	0	0	0	0	0.790532919
2429	2	1	4	1	2	2	1	2	1	1	1.511498391	1	0	0	0	0	1	1	847.7665378	0	2	0	0	1.394720143
2430	2	1	1	0	0	1	1	0	0	4	2.654961037	0	0	0	0	0	0	0	583.2692539	0	0	0	1	0.986613001
2431	2	2	1	2	1	0	1	0	0	1	2.3161629	0	1	1	0	0	0	0	4390.818961	0	0	0	0	1.169264684
2432	2	3	1	4	0	1	1	0	0	1	1.621421882	0	0	0	1	0	0	0	814.9517819	0	0	0	0	0.894791951
2433	2	2	4	1	1	3	1	3	0	2	5.77927709	1	0	0	0	0	0	0	25269.43564	0	1	0	0	0.684896109
2434	2	3	2	1	1	1	1	0	0	4	6.401727476	0	1	0	0	0	1	0	793.4512282	0	0	0	1	1.227076954
2435	2	1	1	1	0	1	1	0	0	2	0.788966696	0	0	0	0	0	0	0	555.1853131	0	0	0	0	1.011108022
2436	2	1	1	1	1	0	1	0	0	3	1.555903423	0	0	0	0	0	0	0	483.1667474	0	0	0	1	1.397419021
2437	2	2	2	1	0	2	1	0	0	1	2.977636025	0	1	0	0	0	1	1	6745.987211	0	0	0	0	0.920318199
2438	2	2	3	1	1	2	1	2	0	4	3.077827109	0	0	0	0	0	0	0	25697.87977	0	2	1	0	0.795459066
2439	2	3	2	1	0	2	1	1	0	1	1.606326732	0	0	0	0	0	0	0	495.4300264	0	1	1	1	1.126396256
2440	2	3	3	1	2	1	3	0	0	1	1.79563201	1	0	0	1	0	0	0	19342.57237	0	0	0	1	0.477070464
2441	2	1	6	1	5	1	5	0	0	3	3.071907719	0	1	0	1	1	1	0	33128.73598	0	4	0	0	1.35055251
2442	2	2	3	1	2	1	1	2	0	4	2.387976457	0	0	0	0	1	0	0	1298.277974	0	0	0	0	1.059088935
2443	2	1	2	0	1	1	2	0	0	1	2.705105129	0	0	0	0	0	0	0	628.6554135	0	1	0	1	1.370234029
2444	2	2	6	1	5	1	3	1	0	1	4.948795435	2	0	0	0	0	1	0	523.6689954	0	0	0	0	1.120556181
2445	2	3	1	2	0	1	1	0	0	4	2.274751272	0	0	0	0	0	0	0	12936.46239	0	0	0	1	0.987611745
2446	2	1	1	1	0	1	1	0	0	4	1.406821132	0	0	0	0	1	0	0	863.5377742	0	0	0	0	1.034011814
2447	2	1	4	0	2	2	1	3	0	4	1.280599479	2	0	0	0	0	0	0	24117.09988	0	2	0	0	1.165786966
2448	2	3	2	3	0	2	2	0	0	1	1.63426797	0	0	0	0	0	0	0	575.792546	1	0	0	0	0.709416864
2449	2	2	1	2	1	0	1	0	0	4	2.514048403	0	1	0	0	0	0	0	1143.00304	0	0	0	1	0.6945779
2450	2	3	1	1	1	0	1	0	0	4	5.972296794	0	0	0	0	0	0	0	528.2768231	0	0	1	1	0.901226885
2451	2	3	1	3	1	0	1	0	0	1	5.126036547	0	0	0	1	0	0	0	14389.7802	1	0	1	1	1.383633404
2452	2	3	1	3	1	0	1	0	0	2	1.67602436	0	0	0	1	0	0	0	610.5480265	0	0	1	1	1.274255992
2453	2	1	3	2	2	1	1	0	0	3	2.133357338	1	0	0	0	1	0	0	1047.957566	0	2	0	0	0.486568937
2454	2	1	1	1	0	1	1	0	0	4	7.052891796	0	0	0	0	0	0	0	431.3000037	0	0	0	0	0.610909198
2455	2	3	3	2	2	1	1	2	0	4	2.686331546	1	0	0	1	0	0	0	14706.95373	0	1	1	1	0.549725318
2456	2	2	1	1	1	0	1	0	0	4	2.723224856	0	0	0	1	0	0	0	192.8444943	0	0	1	1	0.398743987
2457	2	1	4	0	2	2	3	1	0	4	3.148949913	2	1	0	0	0	0	0	23075.96425	0	0	0	0	1.386294964
2458	2	3	3	2	1	2	3	0	0	1	5.664276951	1	0	0	1	0	0	2	28794.31406	0	2	1	0	0.88026961
2459	2	2	4	1	3	1	1	1	0	1	2.529445077	1	1	0	0	0	1	0	903.9920795	0	1	0	0	0.962368469
2460	2	3	1	2	0	1	1	0	0	2	2.212769223	0	0	0	0	0	0	0	25857.20591	0	0	1	1	0.806071754
2461	2	1	3	1	1	2	1	0	0	4	3.205796745	0	0	0	0	0	0	2	648.5976625	1	1	0	0	0.435282339
2462	2	2	3	0	2	1	1	1	0	1	1.19946921	1	1	0	0	0	1	1	25596.88599	0	0	1	1	0.725682509
2463	2	1	2	1	1	1	2	0	0	1	2.473144325	0	0	0	0	0	0	1	215.1333434	0	1	0	0	0.898209812
2464	2	1	3	0	3	0	1	0	0	1	1.240297578	0	0	0	0	0	0	0	1331.166354	0	0	0	1	1.051927391
2465	2	2	4	0	1	3	3	1	0	1	2.21857905	1	1	1	0	0	0	0	1359.501082	0	0	0	1	0.48276098
2466	2	1	7	1	3	4	1	6	5	3	1.372101387	3	0	0	0	0	0	0	447.7017096	0	0	0	1	1.390554608
2467	2	1	4	0	4	0	2	1	0	4	2.205385539	0	0	0	0	1	1	0	15580.54327	0	2	0	0	0.948925836
2468	2	2	2	2	0	2	1	0	0	4	1.769645838	0	0	0	0	0	0	0	775.1847087	0	0	1	1	0.98248002
2469	2	1	1	2	0	1	1	0	0	3	2.985635187	0	0	0	0	1	0	0	226.9342885	0	0	1	1	1.346640639
2470	2	1	1	0	0	1	1	0	0	3	1.415559302	0	0	0	0	1	0	0	1114.049391	0	0	0	0	0.720180632
2471	2	1	1	0	0	1	1	0	0	4	3.003306639	0	0	0	0	0	0	0	33099.56234	0	0	0	1	1.219429336
2472	2	1	3	0	3	0	2	1	0	1	4.465813208	1	1	0	1	0	0	0	369.7812684	0	1	0	0	1.334136615
2473	2	1	5	0	4	1	1	3	1	4	2.380760491	2	0	0	0	0	1	1	433.8482675	0	1	0	0	0.411943157
2474	2	1	3	0	1	2	1	2	0	2	2.129778788	0	1	0	1	0	0	0	13444.13189	0	1	0	0	1.073007887
2475	2	1	1	2	1	0	1	0	0	1	0.991726371	0	0	0	0	0	0	0	1399.301954	0	0	0	0	0.937326635
2476	2	3	2	3	1	1	1	1	0	1	4.537251204	0	0	0	1	0	0	0	20777.35277	1	0	0	0	1.346845876
2477	2	2	3	0	2	1	2	1	0	4	2.691307949	0	0	1	0	0	0	0	1040.590463	0	0	0	1	0.40914601
2478	2	1	1	1	0	1	1	0	0	4	1.100630276	0	0	0	0	0	0	0	559.9082941	0	0	0	0	0.52241675
2479	2	3	1	1	1	0	1	0	0	1	5.939911587	0	1	0	0	0	0	0	489.6428164	1	0	1	1	0.447147459
2480	2	3	3	1	0	3	1	1	0	3	6.141279451	1	1	0	0	0	0	0	185.8998663	0	0	1	0	0.559977742
2481	2	2	2	0	1	1	1	1	0	1	2.131389961	0	0	0	0	0	0	0	1328.538279	0	0	0	0	1.076199806
2482	2	2	4	1	3	1	2	2	1	4	2.618703782	0	0	0	0	0	0	0	15326.92401	0	2	0	0	1.134762952
2483	2	2	1	0	1	0	1	0	0	4	1.928020626	0	0	0	0	1	0	0	420.9473735	0	0	0	0	0.554463071
2484	2	1	1	2	0	1	1	0	0	4	1.868176713	0	0	0	0	0	0	0	611.0120752	0	0	0	0	0.45844274
2485	2	2	4	0	1	3	2	1	0	4	2.061032381	1	1	0	1	0	1	0	575.0620403	0	1	0	0	0.594290035
2486	2	1	1	2	1	0	1	0	0	1	2.674115801	0	0	0	1	1	0	0	10635.00287	1	0	0	0	0.965921768
2487	2	3	3	2	3	0	2	1	0	1	2.377948114	0	0	0	0	0	0	0	725.4157737	0	1	0	1	1.05294028
2488	2	1	2	0	1	1	1	1	0	4	1.578683056	0	1	1	0	0	0	0	36165.90187	0	0	0	1	1.388835842
2489	2	3	4	2	2	2	1	2	0	3	2.446498661	0	0	0	1	0	1	0	20737.79022	0	3	1	1	0.980946625
2490	2	3	3	2	1	2	3	0	0	4	2.404320917	0	0	0	1	0	0	0	692.3905956	0	0	0	0	0.604963738
2491	2	3	5	2	1	4	3	2	1	3	3.040104477	2	0	0	0	0	0	0	629.3654036	0	2	1	1	0.455341188
2492	2	2	3	2	1	2	2	1	0	1	2.450138977	0	1	0	0	0	0	1	879.2833888	0	2	0	1	1.296123209
2493	2	2	2	0	2	0	1	1	0	1	6.379462285	0	0	0	1	0	0	0	345.9525858	0	1	1	0	1.07683511
2494	2	2	4	0	1	3	1	3	1	3	2.192653361	2	0	0	0	0	0	0	1222.65242	0	0	0	1	1.356866695
2495	2	1	4	0	2	2	1	2	1	1	1.32034749	2	0	0	0	1	1	1	243.4748843	0	0	0	0	0.433740705
2496	2	1	5	1	2	3	1	4	0	1	2.059126631	3	0	1	1	0	0	0	497.11147	0	0	0	0	0.725891479
2497	2	1	2	2	1	1	1	1	0	1	2.761238163	0	1	0	0	0	0	0	12403.46385	0	0	1	0	0.691155527
2498	2	2	1	1	1	0	1	0	0	1	2.802179463	0	0	0	0	0	0	0	1270.292234	0	0	0	1	1.279330504
2499	2	1	1	0	1	0	1	0	0	4	2.381662718	0	0	0	0	1	0	0	1210.505599	0	0	0	1	1.053256404
2500	2	2	2	2	1	1	1	1	0	1	1.18346497	0	0	0	0	0	0	0	115.5662566	0	0	0	0	1.354152063
2501	2	3	1	3	0	1	1	0	0	1	2.130686342	0	0	0	0	0	0	0	427.950268	0	0	1	0	1.200227051
2502	2	1	6	1	1	5	2	4	0	4	2.159083605	1	0	0	0	1	0	0	759.9720214	1	5	0	1	0.422024017
2503	2	3	4	2	0	4	1	0	0	4	2.418285994	1	0	0	0	0	0	0	467.7053743	0	1	0	1	1.353132119
2504	2	1	2	0	2	0	2	0	0	1	2.504788085	0	1	0	1	0	0	0	823.786873	0	1	0	0	1.052474218
2505	2	3	2	3	1	1	2	0	0	1	1.771954477	0	0	0	0	0	0	1	527.8054591	1	0	0	1	0.913607548
2506	2	2	5	0	2	3	1	3	1	4	1.171565755	0	0	0	0	0	1	0	1476.291113	0	0	0	0	1.253973435
2507	2	1	1	0	1	0	1	0	0	4	2.816633884	0	1	0	0	1	0	0	18845.2967	0	0	0	0	0.802840789
2508	2	3	7	1	2	5	1	5	4	1	2.691557091	1	0	0	0	0	0	1	11297.70031	0	0	0	1	0.866568344
2509	2	3	2	1	0	2	1	1	0	4	1.843161075	0	0	0	1	0	0	0	883.6552042	0	0	0	1	0.937362762
2510	2	3	3	1	0	3	1	1	0	1	3.179296703	0	1	1	1	1	1	1	17657.17316	1	0	0	0	0.547120955
2511	2	2	3	2	1	2	1	2	1	3	2.426679883	0	0	0	0	0	0	0	7234.609321	0	1	1	0	1.060610444
2512	2	1	1	0	0	1	1	0	0	4	3.064671641	0	0	1	1	0	0	0	497.7285156	1	0	0	0	1.051532467
2513	2	1	3	2	2	1	2	1	0	4	1.764254627	1	0	0	1	1	0	0	22569.49425	0	1	0	0	0.764985625
2514	2	2	2	1	1	1	2	0	0	3	2.600313052	0	1	0	1	0	0	1	913.2993822	0	0	1	0	1.079329352
2515	2	1	6	2	3	3	1	5	4	4	2.831499506	2	0	0	0	0	0	0	219.5380897	0	0	0	0	0.703671619
2516	2	2	3	2	1	2	1	2	1	4	1.888046261	0	0	0	1	0	0	0	278.3261013	0	0	0	0	0.407407713
2517	2	2	1	0	0	1	1	0	0	4	1.267468526	0	0	0	0	0	0	0	20418.54683	1	0	0	0	0.447159139
2518	2	1	4	0	4	0	1	2	0	2	1.539576756	0	1	1	0	0	1	0	1292.304824	0	0	0	0	1.209634995
2519	2	1	2	1	0	2	1	0	0	1	1.100292527	0	0	0	0	0	1	0	670.0476782	1	0	0	0	0.650843297
2520	2	3	2	3	0	2	2	0	0	2	1.412422567	0	0	0	0	0	0	0	20947.99603	0	0	0	0	0.423580436
2521	2	1	1	1	0	1	1	0	0	3	2.747829858	0	0	0	0	0	0	0	6355.313415	0	0	0	0	0.861708635
2522	2	2	3	0	3	0	1	2	0	4	1.349120033	1	0	0	0	0	0	0	895.0667891	0	2	0	0	1.21481541
2523	2	3	4	4	0	4	1	0	0	4	2.101864617	0	0	0	0	0	1	0	957.5101044	0	3	0	1	1.320938157
2524	2	2	2	1	0	2	1	0	0	1	2.326396059	0	1	0	1	0	1	1	30934.18817	1	1	0	1	0.617632456
2525	2	1	4	1	2	2	2	2	1	1	6.003690409	1	0	1	1	0	0	1	960.58686	1	0	0	1	0.818822086
2526	2	2	2	1	1	1	1	1	0	1	3.023865856	0	0	0	1	0	0	0	371.3980743	0	1	0	0	1.074023045
2527	2	1	1	1	0	1	1	0	0	4	1.456563817	0	1	0	0	0	0	0	12805.8904	0	0	0	1	0.815844917
2528	2	1	5	1	4	1	4	1	0	4	6.598172038	0	1	0	0	1	0	0	1088.179128	1	0	0	0	1.404311922
2529	2	2	1	2	1	0	1	0	0	1	2.229472531	0	0	1	0	0	0	0	686.472053	0	0	1	1	0.930912234
2530	2	1	3	0	2	1	1	0	0	2	2.532533326	1	1	0	0	0	0	0	970.607538	0	2	0	0	0.541654838
2531	2	2	1	1	1	0	1	0	0	1	0.820642832	0	0	0	0	0	0	0	29362.10346	1	0	1	0	0.945962782
2532	2	2	7	2	5	2	1	4	0	1	1.759014214	2	0	0	0	0	0	2	175.9186645	0	2	0	0	1.033042833
2533	2	2	1	1	1	0	1	0	0	2	2.318607191	0	1	0	0	1	0	0	501.5541509	0	0	0	0	0.55618611
2534	2	2	1	2	1	0	1	0	0	3	1.299897639	0	0	0	0	0	0	0	15830.93252	0	0	0	1	1.221707694
2535	2	2	3	1	1	2	3	0	0	4	1.798550834	1	1	0	1	0	0	0	15854.18836	0	2	0	0	0.842181674
2536	2	2	1	0	1	0	1	0	0	4	1.825782137	0	0	0	0	0	0	0	554.967436	1	0	0	0	0.581257777
2537	2	1	3	0	2	1	1	1	0	4	3.005194421	0	0	0	0	0	0	0	302.8178823	0	2	0	1	1.20015864
2538	2	1	2	1	1	1	1	0	0	3	6.813256258	0	0	0	0	0	0	0	1145.400836	0	1	0	0	0.719904693
2539	2	1	4	0	3	1	2	1	0	3	2.975107782	2	1	0	0	0	0	2	997.4300982	0	3	0	0	0.731874119
2540	2	2	5	0	1	4	5	0	0	1	5.368083239	2	0	0	0	1	0	0	580.7559728	0	3	0	0	0.503886364
2541	2	3	2	2	2	0	2	0	0	2	1.380993616	0	0	0	0	0	0	0	566.4300015	0	0	0	1	0.638585383
2542	2	2	1	1	1	0	1	0	0	1	2.466809058	0	0	0	0	0	0	0	872.5299783	1	0	1	0	1.159290559
2543	2	3	1	1	0	1	1	0	0	3	1.637616974	0	0	0	1	1	0	0	1201.795987	1	0	1	1	1.300214197
2544	2	2	3	2	1	2	2	0	0	2	1.708131016	0	1	0	1	0	1	0	33200.91182	0	1	0	0	1.257849738
2545	2	2	1	1	1	0	1	0	0	4	6.289524662	0	1	1	1	0	0	0	114.273706	0	0	1	1	0.479056983
2546	2	2	7	0	6	1	1	6	0	3	1.846048441	5	1	1	1	0	0	0	429.5423302	0	2	1	0	0.973421865
2547	2	2	5	1	4	1	2	1	0	4	4.40502991	0	1	0	1	0	1	0	30418.19138	0	4	0	1	1.36437957
2548	2	2	3	1	2	1	3	0	0	3	1.535644584	0	1	0	1	0	0	0	716.2602604	1	1	0	0	1.227256425
2549	2	2	4	1	2	2	2	2	0	1	1.123348521	1	1	0	0	0	0	0	1183.08834	0	1	0	0	0.907291547
2550	2	3	6	1	3	3	1	5	3	2	2.324464008	2	1	0	0	0	0	0	1201.713397	1	1	0	1	0.910675625
2551	2	1	3	2	2	1	1	1	0	2	3.080017972	0	0	0	1	1	1	0	834.9254219	0	2	0	0	1.016905863
2552	2	1	2	1	0	2	1	1	0	1	2.561724561	0	0	0	1	1	0	0	420.2132649	0	1	0	0	1.319913797
2553	2	2	1	2	0	1	1	0	0	4	4.653643887	0	0	0	1	1	0	0	310.6789646	0	0	1	0	0.887819759
2554	2	1	1	0	0	1	1	0	0	1	1.561978908	0	0	0	0	1	0	0	27752.36469	0	0	0	0	1.262049404
2555	2	1	1	2	1	0	1	0	0	1	1.700417286	0	0	0	0	1	0	0	949.783772	0	0	0	1	1.394024484
2556	2	2	2	1	2	0	1	1	0	1	1.906241845	0	0	0	0	0	0	0	92.0880547	0	0	0	1	0.952889201
2557	2	2	4	1	2	2	4	0	0	1	1.24349046	0	0	0	1	0	0	0	1405.615176	0	2	0	1	0.582739377
2558	2	2	4	1	1	3	3	1	0	1	1.755556671	2	0	0	0	0	0	2	792.8152419	0	0	0	0	0.715768093
2559	2	1	6	0	5	1	2	4	3	1	2.73571617	3	0	1	0	0	0	1	29299.73181	0	2	0	1	1.17325696
2560	2	2	6	1	0	6	3	2	1	3	1.402078652	2	1	0	0	0	0	0	25124.92032	1	0	0	1	0.778840461
2561	2	3	2	2	2	0	1	0	0	4	2.788070224	0	0	0	1	1	1	0	550.0636551	0	0	1	1	1.286066454
2562	2	1	2	0	1	1	1	1	0	1	1.692882895	0	0	0	0	0	0	0	31184.50354	0	0	0	0	1.214431791
2563	2	2	2	2	1	1	1	1	0	4	2.409459303	0	0	0	0	0	0	0	854.7234512	0	0	0	0	1.11049554
2564	2	3	3	2	1	2	3	0	0	1	2.320095965	0	0	0	0	0	0	0	1160.733573	0	2	0	1	0.900686899
2565	2	2	2	1	1	1	2	0	0	4	1.47674535	0	1	0	1	1	0	0	857.8555487	0	1	0	0	0.462368183
2566	2	2	2	1	1	1	1	1	0	4	2.818326787	0	1	0	0	0	0	0	532.3583531	1	1	0	1	0.503208705
2567	2	3	2	3	1	1	1	1	0	4	2.212163927	0	0	0	0	0	0	0	316.168981	0	1	0	1	1.201751498
2568	2	1	3	0	0	3	1	2	1	2	3.098152481	1	0	0	0	0	0	0	7689.145902	0	0	1	0	1.110650763
2569	2	3	2	1	0	2	1	1	0	3	1.701034624	0	0	1	0	0	0	0	13518.20446	0	0	1	1	0.984174628
2570	2	2	1	1	1	0	1	0	0	4	2.502937339	0	0	0	0	0	0	0	775.1586387	0	0	0	1	0.822493208
2571	2	3	1	2	1	0	1	0	0	3	1.173042014	0	0	0	0	0	0	0	537.6096766	0	0	0	0	1.028088451
2572	2	3	4	1	3	1	4	0	0	1	6.548430421	1	0	0	1	0	0	0	9488.327843	0	1	0	0	1.245118442
2573	2	1	1	1	1	0	1	0	0	3	1.890306199	0	0	0	1	0	0	0	533.3960282	1	0	0	0	0.932442117
2574	2	1	2	1	0	2	2	0	0	1	1.46664994	0	0	0	0	0	0	1	928.2324338	1	0	0	0	0.806461921
2575	2	3	3	1	2	1	3	0	0	1	1.913209775	0	0	0	0	0	0	0	527.1562629	0	0	0	1	0.536698988
2576	2	1	2	1	0	2	1	1	0	4	1.736415442	0	0	0	0	0	0	0	1129.577561	0	1	0	0	1.10802687
2577	2	1	6	2	2	4	2	3	2	1	2.008311203	3	1	0	0	0	1	2	19445.24691	0	0	0	0	1.331476967
